x,y,u,v,psi,w
0.9393939393939394,0.0,0.0,0.0,0.0,-0.013404850428492307
0.9494949494949496,0.0,0.0,0.0,0.0,-0.01362414520695038
0.9595959595959597,0.0,0.0,0.0,0.0,-0.0119677989740799
0.9696969696969697,0.0,0.0,0.0,0.0,-0.008835619493200515
0.9797979797979799,0.0,0.0,0.0,0.0,-0.00493931563998964
0.98989898989899,0.0,0.0,0.0,0.0,-0.0014513658891170185
1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.010101010101010102,0.0,0.0,0.0,-0.00145815483227582
0.010101010101010102,0.010101010101010102,1.2491838331886076e-05,-1.2489840157784142e-05,7.438816001582043e-08,-0.0020300492584345037
0.020202020202020204,0.010101010101010102,3.7107425094099016e-05,-1.8612839650842162e-05,2.5232000318755844e-07,-0.0025987874606001418
0.030303030303030304,0.010101010101010102,6.23845933399552e-05,-1.7646130693081632e-05,4.5040512265909636e-07,-0.003134325660477488
0.04040404040404041,0.010101010101010102,7.993449183591918e-05,-1.1924972061538535e-05,6.088074919366823e-07,-0.0031492497422687385
0.05050505050505051,0.010101010101010102,8.419065959308491e-05,-3.4082475827750583e-06,6.913136491548244e-07,-0.002176069555761916
0.06060606060606061,0.010101010101010102,7.171053585393225e-05,6.620846479866098e-06,6.776609784573906e-07,0.00012824735072321114
0.07070707070707072,0.010101010101010102,4.0543824435442733e-05,1.7360953812548803e-05,5.575591748140951e-07,0.003984956109036463
0.08080808080808081,0.010101010101010102,-1.0232310582725126e-05,2.8308595811684397e-05,3.269346388099399e-07,0.009519097577563704
0.09090909090909091,0.010101010101010102,-8.08330692749499e-05,3.914036827047913e-05,-1.4331649664377303e-08,0.016784431346628933
0.10101010101010102,0.010101010101010102,-0.0001709822367015561,4.964355220717451e-05,-4.6377987170479017e-07,0.0257829159749164
0.11111111111111112,0.010101010101010102,-0.00028005896375599517,5.9675539422441346e-05,-1.0172316942537615e-06,0.036478976862017336
0.12121212121212122,0.010101010101010102,-0.00040719881790094576,6.913962750402647e-05,-1.6693463246834027e-06,0.0488097861692731
0.13131313131313133,0.010101010101010102,-0.0005513646366855926,7.797014977844608e-05,-2.4139918458502564e-06,0.06269268946438672
0.14141414141414144,0.010101010101010102,-0.0007113972014207344,8.612305299261148e-05,-3.2445008656621126e-06,0.0780306298803686
0.15151515151515152,0.010101010101010102,-0.0008860522090826886,9.356974920774822e-05,-4.153851502266649e-06,0.09471616710104654
0.16161616161616163,0.010101010101010102,-0.001074027778565295,0.00010029299521787089,-5.134798829455005e-06,0.11263450218973156
0.17171717171717174,0.010101010101010102,-0.0012739853021449038,0.00010628406280723776,-6.179972617779194e-06,0.13166579062443606
0.18181818181818182,0.010101010101010102,-0.0014845655367566719,0.00011154075148745903,-7.2819516134396055e-06,0.15168693877178527
0.19191919191919193,0.010101010101010102,-0.0017044012320933204,0.00011606596329293996,-8.433321132677356e-06,0.1725730201341143
0.20202020202020204,0.010101010101010102,-0.0019321271967813994,0.00011986665992636795,-9.626718548650516e-06,0.19419840765672253
0.21212121212121213,0.010101010101010102,-0.0021663884378231683,0.00012295308459752254,-1.0854869818058525e-05,0.21643769089867865
0.22222222222222224,0.010101010101010102,-0.002405846827052161,0.0001253381700723106,-1.2110619247590364e-05,0.23916642781023661
0.23232323232323235,0.010101010101010102,-0.0026491866229822352,0.00012703707972151851,-1.338695406194359e-05,0.26226176749929836
0.24242424242424243,0.010101010101010102,-0.002895119088759304,0.00012806684497938445,-1.467702489853013e-05,0.28560297090668096
0.25252525252525254,0.010101010101010102,-0.0031423863849466215,0.00012844607373970515,-1.5974163051426104e-05,0.3090718495422381
0.26262626262626265,0.010101010101010102,-0.0033897648716274473,0.00012819471176563117,-1.7271895075089833e-05,0.33255313754936916
0.27272727272727276,0.010101010101010102,-0.003636067922438814,0.0001273338443816843,-1.8563955208307544e-05,0.3559348088101705
0.2828282828282829,0.010101010101010102,-0.003880148330008255,0.00012588552932868094,-1.9844295971689518e-05,0.3791083481951996
0.29292929292929293,0.010101010101010102,-0.004120900365333609,0.00012387265419901077,-2.1107097214947558e-05,0.40196898413389653
0.30303030303030304,0.010101010101010102,-0.004357261541167118,0.00012131881366507986,-2.234677383429579e-05,0.4244158882462394
0.31313131313131315,0.010101010101010102,-0.004588214120198668,0.00011824820299180584,-2.3557982339494628e-05,0.44635234669943025
0.32323232323232326,0.010101010101010102,-0.0048127864018957965,0.00011468552523728158,-2.473562641998884e-05,0.4676859071392816
0.33333333333333337,0.010101010101010102,-0.005030053816614724,0.00011065591019933703,-2.587486163721749e-05,0.4883285044248965
0.3434343434343435,0.010101010101010102,-0.005239139851586833,0.00010618484363287612,-2.6971099353308783e-05,0.5081965679164197
0.3535353535353536,0.010101010101010102,-0.005439216830272685,0.00010129810559527445,-2.8020009993437213e-05,0.5272111126917478
0.36363636363636365,0.010101010101010102,-0.005629506564114343,9.60217170116479e-05,-2.901752572897089e-05,0.5452978167715197
0.37373737373737376,0.010101010101010102,-0.005809280893724332,9.038189371492414e-05,-2.9959842660339187e-05,0.5623870861919441
0.38383838383838387,0.010101010101010102,-0.0059778621348917935,8.4405007326579e-05,-3.084342257169663e-05,0.5784141095667688
0.393939393939394,0.010101010101010102,-0.0061346234433632615,7.811755241678309e-05,-3.16649943235024e-05,0.5933189036115163
0.4040404040404041,0.010101010101010102,-0.006278989111093673,7.1546119428004e-05,-3.242155494375286e-05,0.607046350956463
0.4141414141414142,0.010101010101010102,-0.006410434805508126,6.471737287151711e-05,-3.311037047356309e-05,0.6195462314433234
0.42424242424242425,0.010101010101010102,-0.006528487762227103,5.765803431763296e-05,-3.372897661792492e-05,0.6307732479795066
0.43434343434343436,0.010101010101010102,-0.006632726940658624,5.039486970219741e-05,-3.427517924765668e-05,0.6406870479096222
0.4444444444444445,0.010101010101010102,-0.0067227831508301925,4.295468046736088e-05,-3.4747054793726886e-05,0.6492522407541123
0.4545454545454546,0.010101010101010102,-0.006798339158807638,3.536429804624832e-05,-3.514295057022963e-05,0.6564384130576619
0.4646464646464647,0.010101010101010102,-0.00685912977701865,2.7650581191046127e-05,-3.546148505728746e-05,0.6622201409841795
0.4747474747474748,0.010101010101010102,-0.006904941944760843,1.984041563354547e-05,-3.5701548170048744e-05,0.6665770011898241
0.48484848484848486,0.010101010101010102,-0.006935614803126197,1.196071555753124e-05,-3.586230153473282e-05,0.6694935804003528
0.494949494949495,0.010101010101010102,-0.0069510397675156595,4.038426354462881e-06,-3.594317878737261e-05,0.6709594840137485
0.5050505050505051,0.010101010101010102,-0.006951160599852028,-3.8994718717691235e-06,-3.594388590553005e-05,0.6709693439436958
0.5151515151515152,0.010101010101010102,-0.006935973481529234,-1.1825960588033298e-05,-3.586440157784192e-05,0.6695228258140999
0.5252525252525253,0.010101010101010102,-0.00690552708706622,-1.9713979439832748e-05,-3.570497761082231e-05,0.6666246355097832
0.5353535353535354,0.010101010101010102,-0.006859922657368423,-2.7536423716988737e-05,-3.546613936693621e-05,0.6622845249840174
0.5454545454545455,0.010101010101010102,-0.006799314070444916,-3.526614320327133e-05,-3.514868622260031e-05,0.6565172971200259
0.5555555555555556,0.010101010101010102,-0.006723907906389388,-4.287594292583313e-05,-3.475369202949638e-05,0.6493428093413418
0.5656565656565657,0.010101010101010102,-0.0066339635024134655,-5.0338586306796825e-05,-3.4282505557431965e-05,0.6407859755652697
0.5757575757575758,0.010101010101010102,-0.006529792992725664,-5.7626801203079806e-05,-3.373675089198533e-05,0.6308767659948875
0.5858585858585859,0.010101010101010102,-0.006411761327081903,-6.471328930188693e-05,-3.311832775534955e-05,0.6196502041482008
0.595959595959596,0.010101010101010102,-0.00628028626089628,-7.15707393188924e-05,-3.2429411714169434e-05,0.6071463604282167
0.6060606060606061,0.010101010101010102,-0.00613583830889391,-7.817184442498955e-05,-3.167245423375576e-05,0.5934103414446008
0.6161616161616162,0.010101010101010102,-0.005978940653409414,-8.44893243066817e-05,-3.0850182533866614e-05,0.5784922742058017
0.6262626262626263,0.010101010101010102,-0.00581016899757971,-9.049595224626665e-05,-2.996559919725714e-05,0.5624472842091751
0.6363636363636365,0.010101010101010102,-0.005630151352839617,-9.616458759303385e-05,-2.9021981478386477e-05,0.5453354663645086
0.6464646464646465,0.010101010101010102,-0.0054395677492889835,-0.00010146821398831995,-2.802288025598373e-05,0.5272218475915439
0.6565656565656566,0.010101010101010102,-0.0052391498566399484,-0.00010637998370894023,-2.6972118569531538e-05,0.5081763398320249
0.6666666666666667,0.010101010101010102,-0.005029680502543063,-0.00011087326850974317,-2.5873789676005136e-05,0.4882736821078807
0.6767676767676768,0.010101010101010102,-0.004811993074090531,-0.00011492171738279047,-2.4732254559233694e-05,0.46759337013452157
0.686868686868687,0.010101010101010102,-0.004586970787147878,-0.00011849932171596057,-2.3552138819787145e-05,0.44621957185537475
0.696969696969697,0.010101010101010102,-0.004355545806796597,-0.00012158048843809387,-2.2338328868002165e-05,0.42424102709197525
0.7070707070707072,0.010101010101010102,-0.004118698200477897,-0.00012414012189557923,-2.1095967336189287e-05,0.40175092929154305
0.7171717171717172,0.010101010101010102,-0.0038774547032744636,-0.00012615371543594483,-1.983044761758642e-05,0.3788467870854876
0.7272727272727273,0.010101010101010102,-0.0036328872719685744,-0.00012759745400428636,-1.8547407428392433e-05,0.35563026302691525
0.7373737373737375,0.010101010101010102,-0.0033861114008208472,-0.00012844832952536668,-1.725272127406548e-05,0.3322069864250945
0.7474747474747475,0.010101010101010102,-0.0031382841670849824,-0.0001286842714997951,-1.5952491680405224e-05,0.3086863366023053
0.7575757575757577,0.010101010101010102,-0.002890601967645661,-0.00012828429616053148,-1.4653039021544366e-05,0.2851811921124682
0.7676767676767677,0.010101010101010102,-0.002644297899199762,-0.000127228678821252,-1.3360889737768222e-05,0.26180764041148163
0.7777777777777778,0.010101010101010102,-0.0024006387222073816,-0.0001254991558537941,-1.2082762681721105e-05,0.2386846410599396
0.787878787878788,0.010101010101010102,-0.002160921332174056,-0.00012307916528227867,-1.082555325587339e-05,0.21593363363582546
0.797979797979798,0.010101010101010102,-0.001926468638927191,-0.00011995413861073296,-9.596314898240725e-06,0.1936780789497831
0.8080808080808082,0.010101010101010102,-0.0016986247228963562,-0.00011611186171433879,-8.402237324343429e-06,0.17204291862200066
0.8181818181818182,0.010101010101010102,-0.001478749093347177,-0.00011154293019745523,-7.250620722193475e-06,0.15115393321560883
0.8282828282828284,0.010101010101010102,-0.0012682098116978137,-0.00010624133576732779,-6.148844795101907e-06,0.13113697237359526
0.8383838383838385,0.010101010101010102,-0.001068375155508688,-0.00010020523682369457,-5.104331110732306e-06,0.1121170209644008
0.8484848484848485,0.010101010101010102,-0.0008806033734877738,-9.343799176793886e-05,-4.12449657644142e-06,0.09421705190573826
0.8585858585858587,0.010101010101010102,-0.0007062299005500715,-8.594957273439175e-05,-3.216694913400206e-06,0.07755659731081481
0.8686868686868687,0.010101010101010102,-0.000546551136114371,-7.775853950512412e-05,-2.3881415717062313e-06,0.062249942173217776
0.8787878787878789,0.010101010101010102,-0.00040280349346669207,-6.88948540432485e-05,-1.6458153274381009e-06,0.048403804855339905
0.888888888888889,0.010101010101010102,-0.0002761358312537181,-5.9403983867037646e-05,-9.963263385092906e-07,0.036114309921169784
0.8989898989898991,0.010101010101010102,-0.00016757246359368812,-4.9353030400508045e-05,-4.4573484527572315e-07,0.025462972044486398
0.9090909090909092,0.010101010101010102,-7.796252350491907e-05,-3.8840127399934183e-05,7.045786726910499e-10,0.016511281676237905
0.9191919191919192,0.010101010101010102,-7.909219501988625e-06,-2.8009278819457477e-05,3.389141931067819e-07,0.00929329801961799
0.9292929292929294,0.010101010101010102,4.23309994803434e-05,-1.7074512772927265e-05,5.665485952273881e-07,0.0038054036379107036
0.9393939393939394,0.010101010101010102,7.299484083435332e-05,-6.360359227680317e-06,6.838538450851108e-07,-7.904436607133918e-06
0.9494949494949496,0.010101010101010102,8.502771000565104e-05,3.6289724205805333e-06,6.950407008370916e-07,-0.0022733932693474253
0.9595959595959597,0.010101010101010102,8.040229992869228e-05,1.2092296090464638e-05,6.105412709319687e-07,-0.0032138478021786956
0.9696969696969697,0.010101010101010102,6.258106164738598e-05,1.7748752178535227e-05,4.5075189092871616e-07,-0.0031733129935224815
0.9797979797979799,0.010101010101010102,3.714328614727265e-05,1.8647149464594953e-05,2.519806208605496e-07,-0.0026192084326098685
0.98989898989899,0.010101010101010102,1.247457138219388e-05,1.2473040732597263e-05,7.404180073487837e-08,-0.002036888209299814
1.0,0.010101010101010102,0.0,0.0,0.0,-0.0014513673780050989
0.0,0.020202020202020204,0.0,0.0,0.0,-0.004946758322054743
0.010101010101010102,0.020202020202020204,1.8652813859657087e-05,-3.7107425094099016e-05,2.5236037034113287e-07,-0.002605119799636398
0.020202020202020204,0.020202020202020204,5.0012494028185034e-05,-4.989275500806913e-05,7.496449513959397e-07,-0.00028483270351089873
0.030303030303030304,0.020202020202020204,7.760633193714208e-05,-4.2827066741820175e-05,1.26029481494859e-06,0.002039524812995368
0.04040404040404041,0.020202020202020204,8.942106450869415e-05,-2.1806066253129713e-05,1.6148382189074585e-06,0.0046471737958866605
0.05050505050505051,0.020202020202020204,7.694240267197829e-05,8.22395598198694e-06,1.7008214059209075e-06,0.007867775200295253
0.06060606060606061,0.020202020202020204,3.4477386463870686e-05,4.3646835157642175e-05,1.4486976940188335e-06,0.011987527501351097
0.07070707070707072,0.020202020202020204,-4.14781073717603e-05,8.194284643665736e-05,8.190671603119744e-07,0.017221667972867883
0.08080808080808081,0.020202020202020204,-0.00015278047994054736,0.00012137689371039269,-2.067133451055581e-07,0.023715494510739836
0.09090909090909091,0.020202020202020204,-0.0003000649904074184,0.00016074992611883095,-1.6329912984838365e-06,0.0315547124863085
0.10101010101010102,0.020202020202020204,-0.00048306719558717254,0.00019922589448104525,-3.4541866000314368e-06,0.04077718777445926
0.11111111111111112,0.020202020202020204,-0.0007008603950637,0.0002362165811993898,-5.6577568435554585e-06,0.05138339414657055
0.12121212121212122,0.020202020202020204,-0.0009520302089983358,0.0002713056729295974,-8.226238745473653e-06,0.0633449387496814
0.13131313131313133,0.020202020202020204,-0.0012348034639374128,0.00030419838351978835,-1.1138679529001872e-05,0.07661128575319723
0.14141414141414144,0.020202020202020204,-0.0015471442167909895,0.00033468757239709615,-1.4371660634762312e-05,0.09111499614377756
0.15151515151515152,0.020202020202020204,-0.0018868261478085316,0.00036263057714456095,-1.7900044627933105e-05,0.10677580702227406
0.16161616161616163,0.020202020202020204,-0.002251487864030922,0.00038793309306221486,-2.1697530880106974e-05,0.12350382230667606
0.17171717171717174,0.020202020202020204,-0.0026386757330153863,0.00041053775819137697,-2.573707681100816e-05,0.1412020276423261
0.18181818181818182,0.020202020202020204,-0.0030458775188964534,0.00043041592994841674,-2.9991222964781252e-05,0.1597682909880416
0.19191919191919193,0.020202020202020204,-0.0034705491529145446,0.00044756166002472706,-3.4432348123097384e-05,0.17909696984182208
0.20202020202020204,0.020202020202020204,-0.003910136314146364,0.0004619872057298484,-3.9032872662250494e-05,0.19908021539965626
0.21212121212121213,0.020202020202020204,-0.0043620920354805115,0.0004737196302707616,-4.376542298632664e-05,0.21960904113938287
0.22222222222222224,0.020202020202020204,-0.004823891224324204,0.00048279818515906624,-4.8602966203073956e-05,0.2405742064909399
0.23232323232323235,0.020202020202020204,-0.005293042755695916,0.0004892722617071435,-5.3518921676408796e-05,0.2618669538471916
0.24242424242424243,0.020202020202020204,-0.00576709962896738,0.0004931997619643867,-5.848725431836978e-05,0.2833796280058212
0.25252525252525254,0.020202020202020204,-0.006243667559167788,0.0004946457828681429,-6.348255323124489e-05,0.30500620033979114
0.26262626262626265,0.020202020202020204,-0.006720412286063847,0.0004936815374921919,-6.848009841671611e-05,0.3266427149349743
0.27272727272727276,0.020202020202020204,-0.007195065819869094,0.0004903834583808076,-7.345591762502655e-05,0.34818767014674756
0.2828282828282829,0.020202020202020204,-0.007665431794882608,0.0004848324428947962,-7.838683494966173e-05,0.36954234617742676
0.29292929292929293,0.020202020202020204,-0.00812939006699049,0.0004771132111588637,-8.325051243098201e-05,0.39061108711961273
0.30303030303030304,0.020202020202020204,-0.008584900664486948,0.0004673137548650589,-8.80254856801438e-05,0.41130154426879545
0.31313131313131315,0.020202020202020204,-0.009030007181713866,0.00045552486072867845,-9.269119434744785e-05,0.43152488625125107
0.32323232323232326,0.020202020202020204,-0.009462839689859956,0.0004418396964160558,-9.722800811910702e-05,0.45119598054397164
0.33333333333333337,0.020202020202020204,-0.009881617227646725,0.0004263534496910351,-0.0001016172488204995,0.47023355021053664
0.3434343434343435,0.020202020202020204,-0.010284649925636068,0.0004091630136579604,-0.00010584120912296632,0.4885603090871176
0.3535353535353536,0.020202020202020204,-0.010670340810840194,0.0003903667125275118,-0.00010988316828833709,0.5061030781861751
0.36363636363636365,0.020202020202020204,-0.011037187332691089,0.00037006406345164777,-0.00011372740533564331,0.5227928857117223
0.37373737373737376,0.020202020202020204,-0.01138378264685515,0.00034835557077744946,-0.00011735920997422895,0.53856505277649
0.38383838383838387,0.020202020202020204,-0.011708816689574795,0.0003253425496389287,-0.00012076489161397563,0.5533592666605988
0.393939393939394,0.020202020202020204,-0.012011077071970121,0.00030112697620187956,-0.00012393178673461135,0.567119643240299
0.4040404040404041,0.020202020202020204,-0.01228944982088082,0.0002758113621448644,-0.00012684826487057926,0.5797947800339031
0.4141414141414142,0.020202020202020204,-0.012542919990251769,0.0002494986511334306,-0.00012950373344460862,0.5913378011525827
0.42424242424242425,0.020202020202020204,-0.01277057216467699,0.00022229213515049856,-0.0001318886416611536,0.6017063953004209
0.43434343434343436,0.020202020202020204,-0.01297159087445051,0.00019429538860308895,-0.0001339944836496692,0.610862847836603
0.4444444444444445,0.020202020202020204,-0.013145260939281846,0.00016561221814901362,-0.00013581380102687258,0.6187740677895589
0.4545454545454546,0.020202020202020204,-0.013290967755685461,0.00013634662618845786,-0.00013734018502641694,0.6254116105957997
0.4646464646464647,0.020202020202020204,-0.013408197540924295,0.00010660278595320445,-0.0001385682783236091,0.6307516972233074
0.4747474747474748,0.020202020202020204,-0.013496537544264107,7.648502610754692e-05,-0.00013949377666183521,0.6347752302293106
0.48484848484848486,0.020202020202020204,-0.013555676234168996,4.60978227548174e-05,-0.0001401134303661858,0.6374678071942682
0.494949494949495,0.020202020202020204,-0.013585403467936895,1.5545796725830696e-05,-0.00014042504580839718,0.6388197318672344
0.5050505050505051,0.020202020202020204,-0.013585610648137856,-1.506628598642575e-05,-0.00014042748686569754,0.6388260232521763
0.5151515151515152,0.020202020202020204,-0.013556290868080757,-4.563351278580759e-05,-0.00014012067639453,0.6374864227600461
0.5252525252525253,0.020202020202020204,-0.013497539046401757,-7.605082416081162e-05,-0.0001395055977185095,0.6348053994474291
0.5353535353535354,0.020202020202020204,-0.013409552048747043,-0.00010621301662130369,-0.000138584296108453,0.6307921532593745
0.5454545454545455,0.020202020202020204,-0.013292628792420633,-0.0001360147509790347,-0.00013735988021100842,0.625460616091664
0.5555555555555556,0.020202020202020204,-0.013147170327792694,-0.00016535056803145023,-0.0001358365233614018,0.6188294503862821
0.5656565656565657,0.020202020202020204,-0.012973679888221954,-0.00019411491366372376,-0.00013401946469522154,0.6109220448732714
0.5757575757575758,0.020202020202020204,-0.01277276289824296,-0.00022220217533156324,-0.00013191500995405383,0.6017665069723869
0.5858585858585859,0.020202020202020204,-0.01254512692780858,-0.00024950673182938396,-0.0001295305318602405,0.5913956512688139
0.595959595959596,0.020202020202020204,-0.012291581578461264,-0.0002759230181879938,-0.00012687446991709657,0.5798469833783167
0.6060606060606061,0.020202020202020204,-0.01201303828543002,-0.0003013456074868658,-0.00012395632947260425,0.5671626784179079
0.6161616161616162,0.020202020202020204,-0.011710510017805731,-0.0003256693113141997,-0.00012078667986685685,0.5533895531975597
0.6262626262626263,0.020202020202020204,-0.011385110857120274,-0.0003487893005697971,-0.00011737715146625677,0.538579031145275
0.6363636363636365,0.020202020202020204,-0.011038055432822137,-0.0003706012482907256,-0.00011374043137049731,0.5227870988701254
0.6464646464646465,0.020202020202020204,-0.010670658191268032,-0.0003910014961996697,-0.00010989025756139362,0.5060742531531452
0.6565656565656566,0.020202020202020204,-0.010284332472887847,-0.00040988724674592035,-0.0001058414112452515,0.48850543703082444
0.6666666666666667,0.020202020202020204,-0.00988058937006244,-0.0004271567825494173,-0.00010160970712208209,0.4701499634958978
0.6767676767676768,0.020202020202020204,-0.009461036335889073,-0.00044270971539518434,-9.721198129475821e-05,0.45108142517922895
0.686868686868687,0.020202020202020204,-0.009027375511275741,-0.0004564472672939329,-9.266607650803795e-05,0.43137758818710054
0.696969696969697,0.020202020202020204,-0.00858140173454058,-0.0004682725866699805,-8.799082437972925e-05,0.4111202680399227
0.7070707070707072,0.020202020202020204,-0.008125000193678966,-0.00047809110352213356,-8.320602425207874e-05,0.3903951853779517
0.7171717171717172,0.020202020202020204,-0.007660143676410556,-0.0004858109285093252,-7.833241824796897e-05,0.36929179874956813
0.7272727272727273,0.020202020202020204,-0.00718888936664746,-0.0004913433024536161,-7.33916620599712e-05,0.3479031113549908
0.7373737373737375,0.020202020202020204,-0.006713375127619042,-0.0004946031048835915,-6.840629092567368e-05,0.32632544805266434
0.7474747474747475,0.020202020202020204,-0.0062358152008603175,-0.0004955094331751854,-6.339968014313096e-05,0.30465819820671874
